"","freq","treat","site","year","plot","cover","guild","sumcov","relcov","datacol","species.name"
"12301","CL1","RE","UCSC",2002,"3",8,"EAF",96,0.0833333333333333,"pt_intercept","Erodium cicutarium"
"12302","CL1","SD","UCSC",2002,"1",7,"EAF",131,0.0534351145038168,"pt_intercept","Erodium cicutarium"
"12303","CL1","SD","UCSC",2002,"2",9,"EAF",140,0.0642857142857143,"pt_intercept","Erodium cicutarium"
"12304","CL1","SD","UCSC",2002,"3",15,"EAF",132,0.113636363636364,"pt_intercept","Erodium cicutarium"
"12305","CL2","LL","UCSC",2002,"1",2,"EAF",140,0.0142857142857143,"pt_intercept","Erodium cicutarium"
"12306","CL2","LL","UCSC",2002,"2",11,"EAF",122,0.0901639344262295,"pt_intercept","Erodium cicutarium"
"12307","CL2","LL","UCSC",2002,"3",4,"EAF",98,0.0408163265306122,"pt_intercept","Erodium cicutarium"
"12308","CL2","RE","UCSC",2002,"1",5,"EAF",94,0.0531914893617021,"pt_intercept","Erodium cicutarium"
"12309","CL2","RE","UCSC",2002,"2",15,"EAF",118,0.127118644067797,"pt_intercept","Erodium cicutarium"
"12310","CL2","RE","UCSC",2002,"3",3,"EAF",104,0.0288461538461538,"pt_intercept","Erodium cicutarium"
"12311","CL2","SD","UCSC",2002,"1",3,"EAF",113,0.0265486725663717,"pt_intercept","Erodium cicutarium"
"12312","CL2","SD","UCSC",2002,"3",3,"EAF",141,0.0212765957446809,"pt_intercept","Erodium cicutarium"
"12313","CL3","LL","UCSC",2002,"1",30,"EAF",125,0.24,"pt_intercept","Erodium cicutarium"
"12314","CL3","LL","UCSC",2002,"2",2,"EAF",104,0.0192307692307692,"pt_intercept","Erodium cicutarium"
"12315","CL3","LL","UCSC",2002,"3",7,"EAF",143,0.048951048951049,"pt_intercept","Erodium cicutarium"
"12316","CL3","RE","UCSC",2002,"1",18,"EAF",140,0.128571428571429,"pt_intercept","Erodium cicutarium"
"12317","CL3","RE","UCSC",2002,"2",15,"EAF",117,0.128205128205128,"pt_intercept","Erodium cicutarium"
"12318","CL3","RE","UCSC",2002,"3",15,"EAF",121,0.12396694214876,"pt_intercept","Erodium cicutarium"
"12319","CL3","SD","UCSC",2002,"1",7,"EAF",148,0.0472972972972973,"pt_intercept","Erodium cicutarium"
"12320","CL3","SD","UCSC",2002,"3",4,"EAF",105,0.0380952380952381,"pt_intercept","Erodium cicutarium"
"12321","Control","no","UCSC",2002,"2",2,"EAF",108,0.0185185185185185,"pt_intercept","Erodium cicutarium"
"12322","Control","no","UCSC",2002,"3",1,"EAF",126,0.00793650793650794,"pt_intercept","Erodium cicutarium"
"12323","Grazed","no","UCSC",2002,"1",5,"EAF",161,0.031055900621118,"pt_intercept","Erodium cicutarium"
"12324","Grazed","no","UCSC",2002,"2",9,"EAF",195,0.0461538461538462,"pt_intercept","Erodium cicutarium"
"12325","Grazed","no","UCSC",2002,"3",22,"EAF",135,0.162962962962963,"pt_intercept","Erodium cicutarium"
"12326","CL2","RE","UCSC",2002,"2",1,"EAF",118,0.00847457627118644,"pt_intercept","Erodium moschatum"
"12327","CL2","RE","UCSC",2002,"3",1,"EAF",104,0.00961538461538462,"pt_intercept","Erodium moschatum"
"12328","Control","no","UCSC",2002,"3",3,"EAF",126,0.0238095238095238,"pt_intercept","Erodium moschatum"
"12329","Grazed","no","UCSC",2002,"2",1,"EAF",195,0.00512820512820513,"pt_intercept","Erodium moschatum"
"12330","CL1","LL","UCSC",2002,"2",11,"EAF",174,0.0632183908045977,"pt_intercept","Geranium dissectum"
"12331","CL1","LL","UCSC",2002,"3",3,"EAF",130,0.0230769230769231,"pt_intercept","Geranium dissectum"
"12332","CL1","RE","UCSC",2002,"2",1,"EAF",102,0.00980392156862745,"pt_intercept","Geranium dissectum"
"12333","CL1","SD","UCSC",2002,"1",1,"EAF",131,0.00763358778625954,"pt_intercept","Geranium dissectum"
"12334","CL1","SD","UCSC",2002,"3",1,"EAF",132,0.00757575757575758,"pt_intercept","Geranium dissectum"
"12335","CL2","LL","UCSC",2002,"1",3,"EAF",140,0.0214285714285714,"pt_intercept","Geranium dissectum"
"12336","CL2","LL","UCSC",2002,"2",3,"EAF",122,0.0245901639344262,"pt_intercept","Geranium dissectum"
"12337","CL2","LL","UCSC",2002,"3",6,"EAF",98,0.0612244897959184,"pt_intercept","Geranium dissectum"
"12338","CL2","RE","UCSC",2002,"2",5,"EAF",118,0.0423728813559322,"pt_intercept","Geranium dissectum"
"12339","CL2","RE","UCSC",2002,"3",1,"EAF",104,0.00961538461538462,"pt_intercept","Geranium dissectum"
"12340","CL2","SD","UCSC",2002,"3",5,"EAF",141,0.0354609929078014,"pt_intercept","Geranium dissectum"
"12341","CL3","LL","UCSC",2002,"1",3,"EAF",125,0.024,"pt_intercept","Geranium dissectum"
"12342","CL3","LL","UCSC",2002,"3",11,"EAF",143,0.0769230769230769,"pt_intercept","Geranium dissectum"
"12343","CL3","RE","UCSC",2002,"2",1,"EAF",117,0.00854700854700855,"pt_intercept","Geranium dissectum"
"12344","CL3","RE","UCSC",2002,"3",3,"EAF",121,0.0247933884297521,"pt_intercept","Geranium dissectum"
"12345","CL3","SD","UCSC",2002,"1",8,"EAF",148,0.0540540540540541,"pt_intercept","Geranium dissectum"
"12346","CL3","SD","UCSC",2002,"2",5,"EAF",109,0.0458715596330275,"pt_intercept","Geranium dissectum"
"12347","CL3","SD","UCSC",2002,"3",6,"EAF",105,0.0571428571428571,"pt_intercept","Geranium dissectum"
"12348","Control","no","UCSC",2002,"1",11,"EAF",112,0.0982142857142857,"pt_intercept","Geranium dissectum"
"12349","Control","no","UCSC",2002,"2",6,"EAF",108,0.0555555555555556,"pt_intercept","Geranium dissectum"
"12350","Control","no","UCSC",2002,"3",6,"EAF",126,0.0476190476190476,"pt_intercept","Geranium dissectum"
"12351","Grazed","no","UCSC",2002,"1",3,"EAF",161,0.0186335403726708,"pt_intercept","Geranium dissectum"
"12352","Grazed","no","UCSC",2002,"2",16,"EAF",195,0.0820512820512821,"pt_intercept","Geranium dissectum"
"12353","Grazed","no","UCSC",2002,"3",2,"EAF",135,0.0148148148148148,"pt_intercept","Geranium dissectum"
"12354","CL1","LL","UCSC",2002,"1",1,"EAF",128,0.0078125,"pt_intercept","Trifolium angustifolium"
"12355","CL1","SD","UCSC",2002,"3",5,"EAF",132,0.0378787878787879,"pt_intercept","Trifolium angustifolium"
"12356","CL2","RE","UCSC",2002,"2",1,"EAF",118,0.00847457627118644,"pt_intercept","Trifolium angustifolium"
"12357","CL3","LL","UCSC",2002,"1",1,"EAF",125,0.008,"pt_intercept","Trifolium angustifolium"
"12358","CL3","RE","UCSC",2002,"2",1,"EAF",117,0.00854700854700855,"pt_intercept","Trifolium angustifolium"
"12359","Grazed","no","UCSC",2002,"1",3,"EAF",161,0.0186335403726708,"pt_intercept","Trifolium angustifolium"
"12360","CL1","RE","UCSC",2002,"3",1,"EAF",96,0.0104166666666667,"pt_intercept","Trifolium dubium"
"12361","CL1","RE","UCSC",2002,"1",2,"EAF",102,0.0196078431372549,"pt_intercept","Trifolium subterraneum"
"12362","CL2","SD","UCSC",2002,"2",3,"EPF",103,0.029126213592233,"pt_intercept","Cirsium vulgare"
"12363","CL1","LL","UCSC",2002,"2",2,"EAF",174,0.0114942528735632,"pt_intercept","Brassica species"
"12364","CL1","SD","UCSC",2002,"3",2,"EAF",132,0.0151515151515152,"pt_intercept","Brassica species"
"12365","CL2","SD","UCSC",2002,"1",2,"EAF",113,0.0176991150442478,"pt_intercept","Brassica species"
"12366","CL3","SD","UCSC",2002,"1",10,"EAF",148,0.0675675675675676,"pt_intercept","Brassica species"
"12367","Grazed","no","UCSC",2002,"1",6,"EAF",161,0.0372670807453416,"pt_intercept","Brassica species"
"12368","Grazed","no","UCSC",2002,"2",18,"EAF",195,0.0923076923076923,"pt_intercept","Brassica species"
"12369","Grazed","no","UCSC",2002,"3",18,"EAF",135,0.133333333333333,"pt_intercept","Brassica species"
"12370","Grazed","no","UCSC",2002,"2",2,"EPF",195,0.0102564102564103,"pt_intercept","Hypochaeris radicata"
"12371","CL1","LL","UCSC",2002,"1",38,"EPF",128,0.296875,"pt_intercept","Plantago lanceolata"
"12372","CL1","LL","UCSC",2002,"2",4,"EPF",174,0.0229885057471264,"pt_intercept","Plantago lanceolata"
"12373","CL1","RE","UCSC",2002,"1",25,"EPF",102,0.245098039215686,"pt_intercept","Plantago lanceolata"
"12374","CL1","RE","UCSC",2002,"2",2,"EPF",102,0.0196078431372549,"pt_intercept","Plantago lanceolata"
"12375","CL1","RE","UCSC",2002,"3",24,"EPF",96,0.25,"pt_intercept","Plantago lanceolata"
"12376","CL1","SD","UCSC",2002,"1",26,"EPF",131,0.198473282442748,"pt_intercept","Plantago lanceolata"
"12377","CL1","SD","UCSC",2002,"2",10,"EPF",140,0.0714285714285714,"pt_intercept","Plantago lanceolata"
"12378","CL1","SD","UCSC",2002,"3",27,"EPF",132,0.204545454545455,"pt_intercept","Plantago lanceolata"
"12379","CL2","LL","UCSC",2002,"2",11,"EPF",122,0.0901639344262295,"pt_intercept","Plantago lanceolata"
"12380","CL2","LL","UCSC",2002,"3",14,"EPF",98,0.142857142857143,"pt_intercept","Plantago lanceolata"
"12381","CL2","RE","UCSC",2002,"1",9,"EPF",94,0.0957446808510638,"pt_intercept","Plantago lanceolata"
"12382","CL2","RE","UCSC",2002,"2",9,"EPF",118,0.076271186440678,"pt_intercept","Plantago lanceolata"
"12383","CL2","RE","UCSC",2002,"3",4,"EPF",104,0.0384615384615385,"pt_intercept","Plantago lanceolata"
"12384","CL2","SD","UCSC",2002,"1",17,"EPF",113,0.150442477876106,"pt_intercept","Plantago lanceolata"
"12385","CL2","SD","UCSC",2002,"2",12,"EPF",103,0.116504854368932,"pt_intercept","Plantago lanceolata"
"12386","CL2","SD","UCSC",2002,"3",34,"EPF",141,0.24113475177305,"pt_intercept","Plantago lanceolata"
"12387","CL3","LL","UCSC",2002,"1",22,"EPF",125,0.176,"pt_intercept","Plantago lanceolata"
"12388","CL3","LL","UCSC",2002,"2",36,"EPF",104,0.346153846153846,"pt_intercept","Plantago lanceolata"
"12389","CL3","LL","UCSC",2002,"3",5,"EPF",143,0.034965034965035,"pt_intercept","Plantago lanceolata"
"12390","CL3","RE","UCSC",2002,"1",2,"EPF",140,0.0142857142857143,"pt_intercept","Plantago lanceolata"
"12391","CL3","RE","UCSC",2002,"2",45,"EPF",117,0.384615384615385,"pt_intercept","Plantago lanceolata"
"12392","CL3","RE","UCSC",2002,"3",11,"EPF",121,0.0909090909090909,"pt_intercept","Plantago lanceolata"
"12393","CL3","SD","UCSC",2002,"1",7,"EPF",148,0.0472972972972973,"pt_intercept","Plantago lanceolata"
"12394","CL3","SD","UCSC",2002,"2",5,"EPF",109,0.0458715596330275,"pt_intercept","Plantago lanceolata"
"12395","CL3","SD","UCSC",2002,"3",30,"EPF",105,0.285714285714286,"pt_intercept","Plantago lanceolata"
"12396","Control","no","UCSC",2002,"1",26,"EPF",112,0.232142857142857,"pt_intercept","Plantago lanceolata"
"12397","Control","no","UCSC",2002,"2",29,"EPF",108,0.268518518518519,"pt_intercept","Plantago lanceolata"
"12398","Control","no","UCSC",2002,"3",2,"EPF",126,0.0158730158730159,"pt_intercept","Plantago lanceolata"
"12399","Grazed","no","UCSC",2002,"1",35,"EPF",161,0.217391304347826,"pt_intercept","Plantago lanceolata"
"12400","Grazed","no","UCSC",2002,"2",19,"EPF",195,0.0974358974358974,"pt_intercept","Plantago lanceolata"
"12401","Grazed","no","UCSC",2002,"3",20,"EPF",135,0.148148148148148,"pt_intercept","Plantago lanceolata"
"12402","CL1","LL","UCSC",2002,"2",4,"EPF",174,0.0229885057471264,"pt_intercept","Rumex acetosella"
"12403","CL1","RE","UCSC",2002,"2",1,"EPF",102,0.00980392156862745,"pt_intercept","Rumex acetosella"
"12404","CL1","RE","UCSC",2002,"3",4,"EPF",96,0.0416666666666667,"pt_intercept","Rumex acetosella"
"12405","CL1","SD","UCSC",2002,"2",2,"EPF",140,0.0142857142857143,"pt_intercept","Rumex acetosella"
"12406","CL1","SD","UCSC",2002,"3",3,"EPF",132,0.0227272727272727,"pt_intercept","Rumex acetosella"
"12407","CL2","LL","UCSC",2002,"2",2,"EPF",122,0.0163934426229508,"pt_intercept","Rumex acetosella"
"12408","CL2","RE","UCSC",2002,"1",9,"EPF",94,0.0957446808510638,"pt_intercept","Rumex acetosella"
"12409","CL2","RE","UCSC",2002,"2",1,"EPF",118,0.00847457627118644,"pt_intercept","Rumex acetosella"
"12410","CL2","RE","UCSC",2002,"3",6,"EPF",104,0.0576923076923077,"pt_intercept","Rumex acetosella"
"12411","CL3","LL","UCSC",2002,"1",9,"EPF",125,0.072,"pt_intercept","Rumex acetosella"
"12412","CL3","LL","UCSC",2002,"3",7,"EPF",143,0.048951048951049,"pt_intercept","Rumex acetosella"
"12413","CL3","RE","UCSC",2002,"3",2,"EPF",121,0.0165289256198347,"pt_intercept","Rumex acetosella"
"12414","CL3","SD","UCSC",2002,"1",6,"EPF",148,0.0405405405405405,"pt_intercept","Rumex acetosella"
"12415","Control","no","UCSC",2002,"1",2,"EPF",112,0.0178571428571429,"pt_intercept","Rumex acetosella"
"12416","Control","no","UCSC",2002,"3",2,"EPF",126,0.0158730158730159,"pt_intercept","Rumex acetosella"
"12417","Grazed","no","UCSC",2002,"1",3,"EPF",161,0.0186335403726708,"pt_intercept","Rumex acetosella"
"12418","Grazed","no","UCSC",2002,"2",9,"EPF",195,0.0461538461538462,"pt_intercept","Rumex acetosella"
"12419","CL1","LL","UCSC",2002,"1",42,"EAG",128,0.328125,"pt_intercept","Brachypodium distachyon"
"12420","CL1","LL","UCSC",2002,"2",76,"EAG",174,0.436781609195402,"pt_intercept","Brachypodium distachyon"
"12421","CL1","LL","UCSC",2002,"3",67,"EAG",130,0.515384615384615,"pt_intercept","Brachypodium distachyon"
"12422","CL1","RE","UCSC",2002,"1",29,"EAG",102,0.284313725490196,"pt_intercept","Brachypodium distachyon"
"12423","CL1","RE","UCSC",2002,"2",58,"EAG",102,0.568627450980392,"pt_intercept","Brachypodium distachyon"
"12424","CL1","RE","UCSC",2002,"3",37,"EAG",96,0.385416666666667,"pt_intercept","Brachypodium distachyon"
"12425","CL1","SD","UCSC",2002,"1",48,"EAG",131,0.366412213740458,"pt_intercept","Brachypodium distachyon"
"12426","CL1","SD","UCSC",2002,"2",50,"EAG",140,0.357142857142857,"pt_intercept","Brachypodium distachyon"
"12427","CL1","SD","UCSC",2002,"3",51,"EAG",132,0.386363636363636,"pt_intercept","Brachypodium distachyon"
"12428","CL2","LL","UCSC",2002,"1",35,"EAG",140,0.25,"pt_intercept","Brachypodium distachyon"
"12429","CL2","LL","UCSC",2002,"2",54,"EAG",122,0.442622950819672,"pt_intercept","Brachypodium distachyon"
"12430","CL2","LL","UCSC",2002,"3",20,"EAG",98,0.204081632653061,"pt_intercept","Brachypodium distachyon"
"12431","CL2","RE","UCSC",2002,"1",26,"EAG",94,0.276595744680851,"pt_intercept","Brachypodium distachyon"
"12432","CL2","RE","UCSC",2002,"2",56,"EAG",118,0.474576271186441,"pt_intercept","Brachypodium distachyon"
"12433","CL2","RE","UCSC",2002,"3",49,"EAG",104,0.471153846153846,"pt_intercept","Brachypodium distachyon"
"12434","CL2","SD","UCSC",2002,"1",26,"EAG",113,0.230088495575221,"pt_intercept","Brachypodium distachyon"
"12435","CL2","SD","UCSC",2002,"2",13,"EAG",103,0.12621359223301,"pt_intercept","Brachypodium distachyon"
"12436","CL2","SD","UCSC",2002,"3",47,"EAG",141,0.333333333333333,"pt_intercept","Brachypodium distachyon"
"12437","CL3","LL","UCSC",2002,"1",19,"EAG",125,0.152,"pt_intercept","Brachypodium distachyon"
"12438","CL3","LL","UCSC",2002,"2",27,"EAG",104,0.259615384615385,"pt_intercept","Brachypodium distachyon"
"12439","CL3","LL","UCSC",2002,"3",24,"EAG",143,0.167832167832168,"pt_intercept","Brachypodium distachyon"
"12440","CL3","RE","UCSC",2002,"1",38,"EAG",140,0.271428571428571,"pt_intercept","Brachypodium distachyon"
"12441","CL3","RE","UCSC",2002,"2",17,"EAG",117,0.145299145299145,"pt_intercept","Brachypodium distachyon"
"12442","CL3","RE","UCSC",2002,"3",22,"EAG",121,0.181818181818182,"pt_intercept","Brachypodium distachyon"
"12443","CL3","SD","UCSC",2002,"1",34,"EAG",148,0.22972972972973,"pt_intercept","Brachypodium distachyon"
"12444","CL3","SD","UCSC",2002,"2",41,"EAG",109,0.376146788990826,"pt_intercept","Brachypodium distachyon"
"12445","CL3","SD","UCSC",2002,"3",46,"EAG",105,0.438095238095238,"pt_intercept","Brachypodium distachyon"
"12446","Control","no","UCSC",2002,"1",41,"EAG",112,0.366071428571429,"pt_intercept","Brachypodium distachyon"
"12447","Control","no","UCSC",2002,"2",49,"EAG",108,0.453703703703704,"pt_intercept","Brachypodium distachyon"
"12448","Control","no","UCSC",2002,"3",45,"EAG",126,0.357142857142857,"pt_intercept","Brachypodium distachyon"
"12449","Grazed","no","UCSC",2002,"1",36,"EAG",161,0.22360248447205,"pt_intercept","Brachypodium distachyon"
"12450","Grazed","no","UCSC",2002,"2",36,"EAG",195,0.184615384615385,"pt_intercept","Brachypodium distachyon"
"12451","Grazed","no","UCSC",2002,"3",32,"EAG",135,0.237037037037037,"pt_intercept","Brachypodium distachyon"
"12452","Control","no","UCSC",2002,"1",1,"EAG",112,0.00892857142857143,"pt_intercept","Briza maxima"
"12453","CL1","LL","UCSC",2002,"2",1,"EAG",174,0.00574712643678161,"pt_intercept","Bromus diandrus"
"12454","CL1","SD","UCSC",2002,"2",3,"EAG",140,0.0214285714285714,"pt_intercept","Bromus diandrus"
"12455","CL2","LL","UCSC",2002,"1",3,"EAG",140,0.0214285714285714,"pt_intercept","Bromus diandrus"
"12456","CL2","LL","UCSC",2002,"3",6,"EAG",98,0.0612244897959184,"pt_intercept","Bromus diandrus"
"12457","CL2","SD","UCSC",2002,"2",5,"EAG",103,0.0485436893203883,"pt_intercept","Bromus diandrus"
"12458","Control","no","UCSC",2002,"2",1,"EAG",108,0.00925925925925926,"pt_intercept","Bromus diandrus"
"12459","Grazed","no","UCSC",2002,"1",1,"EAG",161,0.0062111801242236,"pt_intercept","Bromus diandrus"
"12460","Grazed","no","UCSC",2002,"3",5,"EAG",135,0.037037037037037,"pt_intercept","Bromus diandrus"
"12461","CL1","LL","UCSC",2002,"2",3,"EAG",174,0.0172413793103448,"pt_intercept","Festuca perennis"
"12462","CL1","LL","UCSC",2002,"3",4,"EAG",130,0.0307692307692308,"pt_intercept","Festuca perennis"
"12463","CL1","RE","UCSC",2002,"1",1,"EAG",102,0.00980392156862745,"pt_intercept","Festuca perennis"
"12464","CL1","SD","UCSC",2002,"1",4,"EAG",131,0.0305343511450382,"pt_intercept","Festuca perennis"
"12465","CL1","SD","UCSC",2002,"2",9,"EAG",140,0.0642857142857143,"pt_intercept","Festuca perennis"
"12466","CL2","LL","UCSC",2002,"1",2,"EAG",140,0.0142857142857143,"pt_intercept","Festuca perennis"
"12467","CL2","SD","UCSC",2002,"2",6,"EAG",103,0.058252427184466,"pt_intercept","Festuca perennis"
"12468","CL3","SD","UCSC",2002,"1",1,"EAG",148,0.00675675675675676,"pt_intercept","Festuca perennis"
"12469","Control","no","UCSC",2002,"1",2,"EAG",112,0.0178571428571429,"pt_intercept","Festuca perennis"
"12470","Control","no","UCSC",2002,"2",1,"EAG",108,0.00925925925925926,"pt_intercept","Festuca perennis"
"12471","Control","no","UCSC",2002,"3",6,"EAG",126,0.0476190476190476,"pt_intercept","Festuca perennis"
"12472","Grazed","no","UCSC",2002,"1",9,"EAG",161,0.0559006211180124,"pt_intercept","Festuca perennis"
"12473","Grazed","no","UCSC",2002,"2",21,"EAG",195,0.107692307692308,"pt_intercept","Festuca perennis"
"12474","Grazed","no","UCSC",2002,"3",1,"EAG",135,0.00740740740740741,"pt_intercept","Festuca perennis"
"12475","CL1","LL","UCSC",2002,"1",5,"EAG",128,0.0390625,"pt_intercept","Vulpia myuros"
"12476","CL1","LL","UCSC",2002,"2",4,"EAG",174,0.0229885057471264,"pt_intercept","Vulpia myuros"
"12477","CL1","RE","UCSC",2002,"3",8,"EAG",96,0.0833333333333333,"pt_intercept","Vulpia myuros"
"12478","CL1","SD","UCSC",2002,"1",1,"EAG",131,0.00763358778625954,"pt_intercept","Vulpia myuros"
"12479","CL1","SD","UCSC",2002,"2",23,"EAG",140,0.164285714285714,"pt_intercept","Vulpia myuros"
"12480","CL1","SD","UCSC",2002,"3",5,"EAG",132,0.0378787878787879,"pt_intercept","Vulpia myuros"
"12481","CL2","LL","UCSC",2002,"1",17,"EAG",140,0.121428571428571,"pt_intercept","Vulpia myuros"
"12482","CL2","LL","UCSC",2002,"2",15,"EAG",122,0.122950819672131,"pt_intercept","Vulpia myuros"
"12483","CL2","LL","UCSC",2002,"3",11,"EAG",98,0.112244897959184,"pt_intercept","Vulpia myuros"
"12484","CL2","RE","UCSC",2002,"1",8,"EAG",94,0.0851063829787234,"pt_intercept","Vulpia myuros"
"12485","CL2","RE","UCSC",2002,"2",4,"EAG",118,0.0338983050847458,"pt_intercept","Vulpia myuros"
"12486","CL2","RE","UCSC",2002,"3",5,"EAG",104,0.0480769230769231,"pt_intercept","Vulpia myuros"
"12487","CL2","SD","UCSC",2002,"1",20,"EAG",113,0.176991150442478,"pt_intercept","Vulpia myuros"
"12488","CL2","SD","UCSC",2002,"2",14,"EAG",103,0.135922330097087,"pt_intercept","Vulpia myuros"
"12489","CL2","SD","UCSC",2002,"3",6,"EAG",141,0.0425531914893617,"pt_intercept","Vulpia myuros"
"12490","CL3","LL","UCSC",2002,"1",10,"EAG",125,0.08,"pt_intercept","Vulpia myuros"
"12491","CL3","LL","UCSC",2002,"2",7,"EAG",104,0.0673076923076923,"pt_intercept","Vulpia myuros"
"12492","CL3","LL","UCSC",2002,"3",40,"EAG",143,0.27972027972028,"pt_intercept","Vulpia myuros"
"12493","CL3","RE","UCSC",2002,"1",38,"EAG",140,0.271428571428571,"pt_intercept","Vulpia myuros"
"12494","CL3","RE","UCSC",2002,"2",7,"EAG",117,0.0598290598290598,"pt_intercept","Vulpia myuros"
"12495","CL3","RE","UCSC",2002,"3",21,"EAG",121,0.173553719008264,"pt_intercept","Vulpia myuros"
"12496","CL3","SD","UCSC",2002,"1",32,"EAG",148,0.216216216216216,"pt_intercept","Vulpia myuros"
"12497","CL3","SD","UCSC",2002,"2",11,"EAG",109,0.100917431192661,"pt_intercept","Vulpia myuros"
"12498","CL3","SD","UCSC",2002,"3",7,"EAG",105,0.0666666666666667,"pt_intercept","Vulpia myuros"
"12499","Control","no","UCSC",2002,"1",1,"EAG",112,0.00892857142857143,"pt_intercept","Vulpia myuros"
"12500","Control","no","UCSC",2002,"2",3,"EAG",108,0.0277777777777778,"pt_intercept","Vulpia myuros"
"12501","Control","no","UCSC",2002,"3",3,"EAG",126,0.0238095238095238,"pt_intercept","Vulpia myuros"
"12502","Grazed","no","UCSC",2002,"1",35,"EAG",161,0.217391304347826,"pt_intercept","Vulpia myuros"
"12503","Grazed","no","UCSC",2002,"2",29,"EAG",195,0.148717948717949,"pt_intercept","Vulpia myuros"
"12504","Grazed","no","UCSC",2002,"3",14,"EAG",135,0.103703703703704,"pt_intercept","Vulpia myuros"
"12505","CL1","SD","UCSC",2002,"3",1,"EAG",132,0.00757575757575758,"pt_intercept","Avena barbata"
"12506","Grazed","no","UCSC",2002,"2",9,"EAG",195,0.0461538461538462,"pt_intercept","Avena barbata"
"12507","CL1","LL","UCSC",2002,"2",43,"NPF",174,0.247126436781609,"pt_intercept","Eschscholzia californica"
"12508","CL1","LL","UCSC",2002,"3",12,"NPF",130,0.0923076923076923,"pt_intercept","Eschscholzia californica"
"12509","CL1","SD","UCSC",2002,"2",2,"NPF",140,0.0142857142857143,"pt_intercept","Eschscholzia californica"
"12510","CL2","LL","UCSC",2002,"2",2,"NPF",122,0.0163934426229508,"pt_intercept","Eschscholzia californica"
"12511","CL2","LL","UCSC",2002,"3",7,"NPF",98,0.0714285714285714,"pt_intercept","Eschscholzia californica"
"12512","CL2","RE","UCSC",2002,"2",3,"NPF",118,0.0254237288135593,"pt_intercept","Eschscholzia californica"
"12513","CL2","RE","UCSC",2002,"3",2,"NPF",104,0.0192307692307692,"pt_intercept","Eschscholzia californica"
"12514","CL2","SD","UCSC",2002,"2",4,"NPF",103,0.0388349514563107,"pt_intercept","Eschscholzia californica"
"12515","CL2","SD","UCSC",2002,"3",10,"NPF",141,0.0709219858156028,"pt_intercept","Eschscholzia californica"
"12516","CL3","LL","UCSC",2002,"3",11,"NPF",143,0.0769230769230769,"pt_intercept","Eschscholzia californica"
"12517","CL3","RE","UCSC",2002,"3",6,"NPF",121,0.0495867768595041,"pt_intercept","Eschscholzia californica"
"12518","CL3","SD","UCSC",2002,"1",2,"NPF",148,0.0135135135135135,"pt_intercept","Eschscholzia californica"
"12519","CL3","SD","UCSC",2002,"2",5,"NPF",109,0.0458715596330275,"pt_intercept","Eschscholzia californica"
"12520","Control","no","UCSC",2002,"1",9,"NPF",112,0.0803571428571429,"pt_intercept","Eschscholzia californica"
"12521","Control","no","UCSC",2002,"2",1,"NPF",108,0.00925925925925926,"pt_intercept","Eschscholzia californica"
"12522","Control","no","UCSC",2002,"3",15,"NPF",126,0.119047619047619,"pt_intercept","Eschscholzia californica"
"12523","Grazed","no","UCSC",2002,"2",7,"NPF",195,0.0358974358974359,"pt_intercept","Eschscholzia californica"
"12524","Grazed","no","UCSC",2002,"3",11,"NPF",135,0.0814814814814815,"pt_intercept","Eschscholzia californica"
"12525","CL1","RE","UCSC",2002,"1",2,"NPG",102,0.0196078431372549,"pt_intercept","Danthonia californica"
"12526","CL1","RE","UCSC",2002,"1",4,"NPG",102,0.0392156862745098,"pt_intercept","Stipa pulchra"
"12527","CL2","SD","UCSC",2002,"1",8,"NPG",113,0.0707964601769911,"pt_intercept","Stipa pulchra"
"12528","Control","no","UCSC",2002,"1",1,"NPG",112,0.00892857142857143,"pt_intercept","Stipa pulchra"
"12529","CL1","LL","UCSC",2003,"1",1,"EAF",118,0.00847457627118644,"pt_intercept","Lysimachia arvensis"
"12530","CL1","LL","UCSC",2003,"2",1,"EAF",140,0.00714285714285714,"pt_intercept","Lysimachia arvensis"
"12531","CL1","LL","UCSC",2003,"3",2,"EAF",160,0.0125,"pt_intercept","Lysimachia arvensis"
"12532","CL1","RE","UCSC",2003,"1",4,"EAF",140,0.0285714285714286,"pt_intercept","Lysimachia arvensis"
"12533","CL1","RE","UCSC",2003,"3",5,"EAF",146,0.0342465753424658,"pt_intercept","Lysimachia arvensis"
"12534","CL1","SD","UCSC",2003,"2",2,"EAF",112,0.0178571428571429,"pt_intercept","Lysimachia arvensis"
"12535","CL1","SD","UCSC",2003,"3",2,"EAF",177,0.0112994350282486,"pt_intercept","Lysimachia arvensis"
"12536","CL2","RE","UCSC",2003,"1",1,"EAF",124,0.00806451612903226,"pt_intercept","Lysimachia arvensis"
"12537","CL2","RE","UCSC",2003,"2",1,"EAF",147,0.00680272108843537,"pt_intercept","Lysimachia arvensis"
"12538","CL2","RE","UCSC",2003,"3",1,"EAF",112,0.00892857142857143,"pt_intercept","Lysimachia arvensis"
"12539","CL2","SD","UCSC",2003,"3",1,"EAF",110,0.00909090909090909,"pt_intercept","Lysimachia arvensis"
"12540","CL3","LL","UCSC",2003,"1",6,"EAF",164,0.0365853658536585,"pt_intercept","Lysimachia arvensis"
"12541","CL3","LL","UCSC",2003,"2",1,"EAF",122,0.00819672131147541,"pt_intercept","Lysimachia arvensis"
